Expt,Site,Year,Season,Afactor,A_label,Bfactor,B_label,Rep,GYtha
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V4,PSBRc52,3,2701
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V4,PSBRc52,4,2088
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V5,IR64680-81-2-2-1-3,1,2390
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V5,IR64680-81-2-2-1-3,2,2058
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V5,IR64680-81-2-2-1-3,3,1835
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V5,IR64680-81-2-2-1-3,4,1992
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V6,NSIC Rc110,1,2585
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V6,NSIC Rc110,2,2236
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V6,NSIC Rc110,3,2247
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V6,NSIC Rc110,4,2008
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V1,IR72,1,4692
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V1,IR72,2,4743
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V1,IR72,3,4769
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V1,IR72,4,4501
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V2,PSBRc54,1,5965
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V2,PSBRc54,2,5687
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V2,PSBRc54,3,5498
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V2,PSBRc54,4,5150
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V3,IR65620-192-3-3-3-2,1,5020
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V3,IR65620-192-3-3-3-2,2,5139
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V3,IR65620-192-3-3-3-2,3,5134
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V3,IR65620-192-3-3-3-2,4,5312
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V4,PSBRc52,1,4500
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V4,PSBRc52,2,4874
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V4,PSBRc52,3,4621
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V4,PSBRc52,4,4455
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V5,IR64680-81-2-2-1-3,1,4451
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V5,IR64680-81-2-2-1-3,2,4344
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V5,IR64680-81-2-2-1-3,3,4196
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V5,IR64680-81-2-2-1-3,4,3661
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V6,NSIC Rc110,1,4277
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V6,NSIC Rc110,2,4133
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V6,NSIC Rc110,3,4473
LTCCE-HP,IRRI-B5-B8,2005,DS,F2,65,V6,NSIC Rc110,4,4203
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V1,IR72,1,7290
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V1,IR72,2,7243
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V1,IR72,3,7001
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V1,IR72,4,6888
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V2,PSBRc54,1,7673
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V2,PSBRc54,2,7857
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V2,PSBRc54,3,7206
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V2,PSBRc54,4,7733
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V3,IR65620-192-3-3-3-2,1,7486
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V3,IR65620-192-3-3-3-2,2,7151
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V3,IR65620-192-3-3-3-2,3,6951
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V3,IR65620-192-3-3-3-2,4,6734
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V4,PSBRc52,1,7478
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V4,PSBRc52,2,7416
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V4,PSBRc52,3,6879
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V4,PSBRc52,4,6760
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V5,IR64680-81-2-2-1-3,1,6653
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V5,IR64680-81-2-2-1-3,2,6673
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V5,IR64680-81-2-2-1-3,3,6072
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V5,IR64680-81-2-2-1-3,4,6096
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V6,NSIC Rc110,1,6383
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V6,NSIC Rc110,2,6568
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V6,NSIC Rc110,3,5825
LTCCE-HP,IRRI-B5-B8,2005,DS,F3,130,V6,NSIC Rc110,4,6104
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V1,IR72,1,7665
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V1,IR72,2,6886
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V1,IR72,3,6964
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V1,IR72,4,7485
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V2,PSBRc54,1,7794
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V2,PSBRc54,2,7807
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V2,PSBRc54,3,6983
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V2,PSBRc54,4,7288
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V3,IR65620-192-3-3-3-2,1,7627
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V3,IR65620-192-3-3-3-2,2,7804
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V3,IR65620-192-3-3-3-2,3,6721
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V3,IR65620-192-3-3-3-2,4,7064
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V4,PSBRc52,1,7424
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V4,PSBRc52,2,7348
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V4,PSBRc52,3,7232
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V4,PSBRc52,4,7286
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V5,IR64680-81-2-2-1-3,1,6920
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V5,IR64680-81-2-2-1-3,2,6254
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V5,IR64680-81-2-2-1-3,3,5583
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V5,IR64680-81-2-2-1-3,4,6914
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V6,NSIC Rc110,1,6698
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V6,NSIC Rc110,2,6664
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V6,NSIC Rc110,3,6330
LTCCE-HP,IRRI-B5-B8,2005,DS,F4,195,V6,NSIC Rc110,4,6812
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V1,IR72,1,3271
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V1,IR72,2,3541
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V1,IR72,3,3418
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V1,IR72,4,3124
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V2,PSBRc52,1,3550
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V2,PSBRc52,2,3434
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V2,PSBRc52,3,3611
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V2,PSBRc52,4,3718
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V3,IR65620-192-3-3-3-2,1,3497
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V3,IR65620-192-3-3-3-2,2,3465
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V3,IR65620-192-3-3-3-2,3,3222
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V3,IR65620-192-3-3-3-2,4,4141
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V4,PSBRc54,1,3432
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V4,PSBRc54,2,3853
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V4,PSBRc54,3,3650
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V4,PSBRc54,4,3726
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V5,IR73888-1-4-5,1,3173
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V5,IR73888-1-4-5,2,3555
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V5,IR73888-1-4-5,3,3283
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V5,IR73888-1-4-5,4,3306
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V6,NSIC Rc110,1,2479
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V6,NSIC Rc110,2,2760
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V6,NSIC Rc110,3,2484
LTCCE-HP,IRRI-B5-B8,2006,DS,F1,0,V6,NSIC Rc110,4,2749
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V1,IR72,1,5831
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V1,IR72,2,5168
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V1,IR72,3,5786
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V1,IR72,4,5371
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V2,PSBRc52,1,5987
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V2,PSBRc52,2,6597
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V2,PSBRc52,3,6695
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V2,PSBRc52,4,6588
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V3,IR65620-192-3-3-3-2,1,5341
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V3,IR65620-192-3-3-3-2,2,5830
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V3,IR65620-192-3-3-3-2,3,5140
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V3,IR65620-192-3-3-3-2,4,6094
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V4,PSBRc54,1,5309
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V4,PSBRc54,2,5424
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V4,PSBRc54,3,5957
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V4,PSBRc54,4,6038
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V5,IR73888-1-4-5,1,5138
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V5,IR73888-1-4-5,2,5306
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V5,IR73888-1-4-5,3,6435
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V5,IR73888-1-4-5,4,5329
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V6,NSIC Rc110,1,4873
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V6,NSIC Rc110,2,4799
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V6,NSIC Rc110,3,4970
LTCCE-HP,IRRI-B5-B8,2006,DS,F2,65,V6,NSIC Rc110,4,5048
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V1,IR72,1,7360
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V1,IR72,2,8233
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V1,IR72,3,7317
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V1,IR72,4,7672
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V2,PSBRc52,1,8378
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V2,PSBRc52,2,7106
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V2,PSBRc52,3,7564
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V2,PSBRc52,4,7640
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V3,IR65620-192-3-3-3-2,1,7450
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V3,IR65620-192-3-3-3-2,2,7339
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V3,IR65620-192-3-3-3-2,3,6940
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V3,IR65620-192-3-3-3-2,4,7155
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V4,PSBRc54,1,6455
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V4,PSBRc54,2,7366
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V4,PSBRc54,3,6733
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V4,PSBRc54,4,7668
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V5,IR73888-1-4-5,1,7080
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V5,IR73888-1-4-5,2,6747
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V5,IR73888-1-4-5,3,6773
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V5,IR73888-1-4-5,4,7341
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V6,NSIC Rc110,1,6618
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V6,NSIC Rc110,2,6374
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V6,NSIC Rc110,3,6088
LTCCE-HP,IRRI-B5-B8,2006,DS,F3,130,V6,NSIC Rc110,4,6729
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V1,IR72,1,7774
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V1,IR72,2,7314
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V1,IR72,3,7019
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V1,IR72,4,7194
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V2,PSBRc52,1,8209
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V2,PSBRc52,2,7541
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V2,PSBRc52,3,7536
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V2,PSBRc52,4,6903
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V3,IR65620-192-3-3-3-2,1,6806
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V3,IR65620-192-3-3-3-2,2,6631
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V3,IR65620-192-3-3-3-2,3,6878
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V3,IR65620-192-3-3-3-2,4,6364
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V4,PSBRc54,1,5768
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V4,PSBRc54,2,6250
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V4,PSBRc54,3,6157
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V4,PSBRc54,4,6938
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V5,IR73888-1-4-5,1,6766
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V5,IR73888-1-4-5,2,6763
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V5,IR73888-1-4-5,3,7216
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V5,IR73888-1-4-5,4,6864
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V6,NSIC Rc110,1,7045
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V6,NSIC Rc110,2,7127
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V6,NSIC Rc110,3,7417
LTCCE-HP,IRRI-B5-B8,2006,DS,F4,195,V6,NSIC Rc110,4,7083
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V1,IR72,1,2894
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V1,IR72,2,3884
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V1,IR72,3,3414
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V1,IR72,4,3058
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V2,PSBRc52,1,4185
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V2,PSBRc52,2,4013
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V2,PSBRc52,3,3981
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V2,PSBRc52,4,3803
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V3,IR65620-192-3-3-3-2,1,3497
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V3,IR65620-192-3-3-3-2,2,4158
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V3,IR65620-192-3-3-3-2,3,3292
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V3,IR65620-192-3-3-3-2,4,3678
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V4,PSBRc54,1,3560
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V4,PSBRc54,2,3881
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V4,PSBRc54,3,3997
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V4,PSBRc54,4,3045
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V5,IR73885-1-4-3-2-1-6,1,3847
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V5,IR73885-1-4-3-2-1-6,2,3423
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V5,IR73885-1-4-3-2-1-6,3,2984
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V5,IR73885-1-4-3-2-1-6,4,3283
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V6,IR77298-5-6,1,3872
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V6,IR77298-5-6,2,3073
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V6,IR77298-5-6,3,3073
LTCCE-HP,IRRI-B5-B8,2007,DS,F1,0,V6,IR77298-5-6,4,2789
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V1,IR72,1,5870
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V1,IR72,2,4788
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V1,IR72,3,5483
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V1,IR72,4,5450
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V2,PSBRc52,1,7308
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V2,PSBRc52,2,6362
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V2,PSBRc52,3,5857
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V2,PSBRc52,4,6190
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V3,IR65620-192-3-3-3-2,1,6294
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V3,IR65620-192-3-3-3-2,2,6711
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V3,IR65620-192-3-3-3-2,3,5712
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V3,IR65620-192-3-3-3-2,4,6332
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V4,PSBRc54,1,5677
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V4,PSBRc54,2,5386
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V4,PSBRc54,3,5476
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V4,PSBRc54,4,5277
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V5,IR73885-1-4-3-2-1-6,1,5445
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V5,IR73885-1-4-3-2-1-6,2,6309
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V5,IR73885-1-4-3-2-1-6,3,5217
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V5,IR73885-1-4-3-2-1-6,4,4919
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V6,IR77298-5-6,1,6442
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V6,IR77298-5-6,2,5928
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V6,IR77298-5-6,3,6092
LTCCE-HP,IRRI-B5-B8,2007,DS,F2,65,V6,IR77298-5-6,4,6587
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V1,IR72,1,7342
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V1,IR72,2,7663
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V1,IR72,3,7476
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V1,IR72,4,6996
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V2,PSBRc52,1,8141
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V2,PSBRc52,2,8210
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V2,PSBRc52,3,8117
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V2,PSBRc52,4,8518
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V3,IR65620-192-3-3-3-2,1,7918
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V3,IR65620-192-3-3-3-2,2,7813
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V3,IR65620-192-3-3-3-2,3,7569
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V3,IR65620-192-3-3-3-2,4,6935
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V4,PSBRc54,1,7526
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V4,PSBRc54,2,7779
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V4,PSBRc54,3,7252
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V4,PSBRc54,4,7002
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V5,IR73885-1-4-3-2-1-6,1,7389
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V5,IR73885-1-4-3-2-1-6,2,7441
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V5,IR73885-1-4-3-2-1-6,3,7116
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V5,IR73885-1-4-3-2-1-6,4,6939
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V6,IR77298-5-6,1,8090
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V6,IR77298-5-6,2,7621
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V6,IR77298-5-6,3,7642
LTCCE-HP,IRRI-B5-B8,2007,DS,F3,130,V6,IR77298-5-6,4,7524
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V1,IR72,1,7609
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V1,IR72,2,7321
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V1,IR72,3,7017
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V1,IR72,4,7273
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V2,PSBRc52,1,8736
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V2,PSBRc52,2,8311
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V2,PSBRc52,3,8508
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V2,PSBRc52,4,8016
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V3,IR65620-192-3-3-3-2,1,7326
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V3,IR65620-192-3-3-3-2,2,7532
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V3,IR65620-192-3-3-3-2,3,7404
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V3,IR65620-192-3-3-3-2,4,7149
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V4,PSBRc54,1,7296
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V4,PSBRc54,2,7612
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V4,PSBRc54,3,7167
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V4,PSBRc54,4,7308
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V5,IR73885-1-4-3-2-1-6,1,7581
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V5,IR73885-1-4-3-2-1-6,2,7054
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V5,IR73885-1-4-3-2-1-6,3,7346
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V5,IR73885-1-4-3-2-1-6,4,7384
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V6,IR77298-5-6,1,7811
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V6,IR77298-5-6,2,7660
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V6,IR77298-5-6,3,7875
LTCCE-HP,IRRI-B5-B8,2007,DS,F4,195,V6,IR77298-5-6,4,8112
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V1,IR72,1,2406
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V1,IR72,2,2655
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V1,IR72,3,2174
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V1,IR72,4,2318
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V2,PSBRc52,1,2526
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V2,PSBRc52,2,2538
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V2,PSBRc52,3,2375
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V2,PSBRc52,4,2728
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V3,IR65620-192-3-3-3-2,1,2355
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V3,IR65620-192-3-3-3-2,2,2720
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V3,IR65620-192-3-3-3-2,3,2441
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V3,IR65620-192-3-3-3-2,4,2590
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V4,NSIC Rc158,1,2484
LTCCE-HP,IRRI-B5-B8,2008,DS,F1,0,V4,NSIC Rc158,2,2695
